title,author,avg_rating,rating_count,popularity_score,text
The Potter's Field: The Seventeenth Chronicle of Brother Cadfael,Ellis Peters,7.5,6.0,14.59432611791485,The Potter's Field: The Seventeenth Chronicle of Brother Cadfael Ellis Peters
The Archer's Tale,Bernard Cornwell,7.0,7.0,14.55609079175885,The Archer's Tale Bernard Cornwell
The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H. P. Lovecraft,8.5,10.0,20.38210981878615,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death H. P. Lovecraft
The Truth About Witchcraft Today (Llewellyn's New Age),Scott Cunningham,7.75,12.0,19.878357520326908,The Truth About Witchcraft Today (Llewellyn's New Age) Scott Cunningham
Puckoon,Spike Milligan,8.0,6.0,15.567281192442506,Puckoon Spike Milligan
Alicia: My Story,Alicia Appleman-Jurman,9.0,8.0,19.775021196025975,Alicia: My Story Alicia Appleman-Jurman
Der Gute Mensch Von Sezuan,Bertolt Brecht,7.5,8.0,16.479184330021646,Der Gute Mensch Von Sezuan Bertolt Brecht
Per Anhalter durch die Galaxis.,Douglas Adams,8.916666666666666,12.0,22.87079843736537,Per Anhalter durch die Galaxis. Douglas Adams
Half Magic,Edward Eager,8.0,6.0,15.567281192442506,Half Magic Edward Eager
Shutterbug Follies (Doubleday Graphic Novels),Jason Little,6.875,8.0,15.10591896918651,Shutterbug Follies (Doubleday Graphic Novels) Jason Little
Nuts! Southwest Airlines' Crazy Recipe for Business and Personal Success,Kevin Freiberg,8.142857142857142,7.0,16.93259541082152,Nuts! Southwest Airlines' Crazy Recipe for Business and Personal Success Kevin Freiberg
Reflections And Dreams,Nora Roberts,7.625,24.0,24.54392816462003,Reflections And Dreams Nora Roberts
The Island of Lost Maps : A True Story of Cartographic Crime,MILES HARVEY,7.1,10.0,17.025056436868432,The Island of Lost Maps : A True Story of Cartographic Crime MILES HARVEY
The Second Sex,Simone De Beauvoir,6.857142857142857,7.0,14.259027714376016,The Second Sex Simone De Beauvoir
An Unquiet Mind,Kay R. Jamison,8.2,15.0,22.735227522366202,An Unquiet Mind Kay R. Jamison
Reunion in Death,J. D. Robb,8.054054054054054,37.0,29.297315556715215,Reunion in Death J. D. Robb
As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,7.214285714285714,14.0,19.53664787938023,As I Lay Dying: The Corrected Text (Vintage International) William Faulkner
The Bell Jar (Perennial Classics),Sylvia Plath,7.666666666666667,6.0,14.918644476090735,The Bell Jar (Perennial Classics) Sylvia Plath
The Book of Questions,Gregory Stock,7.891891891891892,37.0,28.70743672000283,The Book of Questions Gregory Stock
Sonnets from the Portuguese and Other Poems (Dover Thrift Editions),Elizabeth Barrett Browning,9.0,7.0,18.71497387511852,Sonnets from the Portuguese and Other Poems (Dover Thrift Editions) Elizabeth Barrett Browning
TO HAVE AND HAVE NOT,Ernest Hemingway,6.6,5.0,11.825612496905162,TO HAVE AND HAVE NOT Ernest Hemingway
A Moveable Feast,Ernest Hemingway,8.733333333333333,15.0,24.213941507560754,A Moveable Feast Ernest Hemingway
Obsidian Butterfly,Laurell K. Hamilton,8.052631578947368,19.0,24.123528308092663,Obsidian Butterfly Laurell K. Hamilton
Obsidian Butterfly,Laurell K. Hamilton,9.333333333333334,6.0,18.16182805784959,Obsidian Butterfly Laurell K. Hamilton
LITTLE BIRDS,Anais Nin,8.4,5.0,15.050779541515663,LITTLE BIRDS Anais Nin
The Passion,Donna Boyd,6.571428571428571,7.0,13.664901559610348,The Passion Donna Boyd
Collected Poems Reissue,Sylvia Plath,8.333333333333334,6.0,16.215917908794278,Collected Poems Reissue Sylvia Plath
Blue Moon (Anita Blake Vampire Hunter),Laurell K. Hamilton,7.956521739130435,23.0,25.286254389290175,Blue Moon (Anita Blake Vampire Hunter) Laurell K. Hamilton
Darksong Rising (Spellsong Cycle),L. E. Modesitt,7.8,5.0,13.975723859978828,Darksong Rising (Spellsong Cycle) L. E. Modesitt
The Spellsong War : Book 2 of Spellsong Cycle (Spellsong Cycle),L. E. Modesitt Jr.,8.125,8.0,17.852449690856783,The Spellsong War : Book 2 of Spellsong Cycle (Spellsong Cycle) L. E. Modesitt Jr.
Where Dreams Begin (Avon Historical Romance),Lisa Kleypas,7.0,8.0,15.380572041353537,Where Dreams Begin (Avon Historical Romance) Lisa Kleypas
Beauty's Release: The Sequel to the Claiming of Sleeping Beauty and Beauty's Punishment (Sleeping Beauty),A.N. Roquelaure,7.181818181818182,11.0,17.846147757568367,Beauty's Release: The Sequel to the Claiming of Sleeping Beauty and Beauty's Punishment (Sleeping Beauty) A.N. Roquelaure
Beauty's Punishment (Sleeping Beauty),A.N. Roquelaure,7.916666666666667,12.0,20.305849079903833,Beauty's Punishment (Sleeping Beauty) A.N. Roquelaure
North Of Clever,Suzann Ledbetter,7.222222222222222,9.0,16.62978122717922,North Of Clever Suzann Ledbetter
Looking For Laura,Judith Arnold,7.571428571428571,7.0,15.744343101290184,Looking For Laura Judith Arnold
Sacred and Profane (Peter Decker & Rina Lazarus Novels (Paperback)),Faye Kellerman,7.4,10.0,17.744425018707943,Sacred and Profane (Peter Decker & Rina Lazarus Novels (Paperback)) Faye Kellerman
Sacred and Profane (Peter Decker & Rina Lazarus Novels (Paperback)),Faye Kellerman,8.444444444444445,9.0,19.444051896394164,Sacred and Profane (Peter Decker & Rina Lazarus Novels (Paperback)) Faye Kellerman
Night Shift,Stephen King,7.888888888888889,18.0,23.228351946757474,Night Shift Stephen King
Night Shift,Stephen King,8.4,5.0,15.050779541515663,Night Shift Stephen King
The Fool's Run,John Sandford,7.055555555555555,18.0,20.774652797452106,The Fool's Run John Sandford
Portrait in Death,Nora Roberts,7.6,35.0,27.234743932266433,Portrait in Death Nora Roberts
"Faith of the Fallen (Sword of Truth, Book 6)",Terry Goodkind,7.866666666666666,15.0,21.81103128161961,"Faith of the Fallen (Sword of Truth, Book 6) Terry Goodkind"
A Quiver Full of Arrows,Jeffrey Archer,7.0,7.0,14.55609079175885,A Quiver Full of Arrows Jeffrey Archer
The Great Train Robbery,Michael Crichton,7.916666666666667,12.0,20.305849079903833,The Great Train Robbery Michael Crichton
The Great Train Robbery,Michael Crichton,8.166666666666666,6.0,15.89159955061839,The Great Train Robbery Michael Crichton
Exiles' Return (Ghatti's Tale),Gayle Greeno,8.428571428571429,7.0,17.526721565587188,Exiles' Return (Ghatti's Tale) Gayle Greeno
The Road to Perdition,Max Allan Collins,7.666666666666667,6.0,14.918644476090735,The Road to Perdition Max Allan Collins
The Puzzle Bark Tree,Stephanie Gertler,6.8,5.0,12.183964390750774,The Puzzle Bark Tree Stephanie Gertler
The Puzzle Bark Tree,Stephanie Gertler,9.0,5.0,16.125835223052494,The Puzzle Bark Tree Stephanie Gertler
"Sushi for Beginners : A Novel (Keyes, Marian)",Marian Keyes,8.25,8.0,18.12710276302381,"Sushi for Beginners : A Novel (Keyes, Marian) Marian Keyes"
The Boy Next Door,Josie Lloyd,7.142857142857143,7.0,14.853153869141686,The Boy Next Door Josie Lloyd
Straight Talking : A Novel,JANE GREEN,7.357142857142857,14.0,19.923512193823402,Straight Talking : A Novel JANE GREEN
The Edible Woman,Margaret Eleanor Atwood,7.555555555555555,9.0,17.39730959151057,The Edible Woman Margaret Eleanor Atwood
Third Time Lucky (The Princess Diaries),Meg Cabot,8.333333333333334,6.0,16.215917908794278,Third Time Lucky (The Princess Diaries) Meg Cabot
Snap Happy,Fiona Walker,7.875,8.0,17.30314354652273,Snap Happy Fiona Walker
Going After Cacciato,Tim O'Brien,8.666666666666666,9.0,19.955737472615063,Going After Cacciato Tim O'Brien
Lolita (Vintage International),VLADIMIR NABOKOV,8.36,50.0,32.87006228957536,Lolita (Vintage International) VLADIMIR NABOKOV
Before I Say Goodbye,Ruth Picardie,9.0,6.0,17.51319134149782,Before I Say Goodbye Ruth Picardie
Bachelor brothers' bed & breakfast,Bill Richardson,7.5,10.0,17.98421454598778,Bachelor brothers' bed & breakfast Bill Richardson
Tender at the Bone: Growing Up at the Table,Ruth Reichl,7.96875,32.0,27.862794630436014,Tender at the Bone: Growing Up at the Table Ruth Reichl
Tomcat in Love,Tim O'Brien,6.375,8.0,14.0073066805184,Tomcat in Love Tim O'Brien
Tomcat in Love,Tim O'Brien,6.428571428571429,7.0,13.367838482227516,Tomcat in Love Tim O'Brien
Home From the Vinyl Cafe,Stuart Mclean,8.7,10.0,20.861688873345823,Home From the Vinyl Cafe Stuart Mclean
Chasing Cezanne,Peter Mayle,7.0,12.0,17.954645502230758,Chasing Cezanne Peter Mayle
Chasing Cezanne,Peter Mayle,6.7272727272727275,11.0,16.716644734937457,Chasing Cezanne Peter Mayle
Last Summer at Barebones,Diane Baker Mason,8.6,5.0,15.409131435361273,Last Summer at Barebones Diane Baker Mason
Motherless Brooklyn,JONATHAN LETHEM,7.357142857142857,14.0,19.923512193823402,Motherless Brooklyn JONATHAN LETHEM
Disobedience: A Novel,Jane Hamilton,6.357142857142857,28.0,21.40638063348544,Disobedience: A Novel Jane Hamilton
For Whom the Bell Tolls,Ernest Hemingway,7.5,18.0,22.0832923437483,For Whom the Bell Tolls Ernest Hemingway
"Give Me My Father's Body : The Life of Minik, the New York Eskimo",Kenn Harper,8.0,5.0,14.33407575382444,"Give Me My Father's Body : The Life of Minik, the New York Eskimo Kenn Harper"
The End of the Affair,Graham Greene,7.333333333333333,6.0,14.270007759738963,The End of the Affair Graham Greene
After Long Silence: A Memoir,Helen Fremont,7.5,6.0,14.59432611791485,After Long Silence: A Memoir Helen Fremont
The Piano Man's Daughter,Timothy Findley,8.6,5.0,15.409131435361273,The Piano Man's Daughter Timothy Findley
Nine Parts of Desire: The Hidden World of Islamic Women,Geraldine Brooks,7.85,20.0,23.89950113612887,Nine Parts of Desire: The Hidden World of Islamic Women Geraldine Brooks
Regeneration (William Abrahams Book),Pat Barker,7.5,8.0,16.479184330021646,Regeneration (William Abrahams Book) Pat Barker
The Language of Threads: A Novel,Gail Tsukiyama,7.8,5.0,13.975723859978828,The Language of Threads: A Novel Gail Tsukiyama
The FALL OF A SPARROW: A NOVEL,Robert Hellenga,6.923076923076923,13.0,18.270396897336404,The FALL OF A SPARROW: A NOVEL Robert Hellenga
The Tesseract,Alex Garland,7.0,5.0,12.542316284596385,The Tesseract Alex Garland
To Dance With the White Dog,Terry Kay,9.0,7.0,18.71497387511852,To Dance With the White Dog Terry Kay
Red Scarf Girl : A Memoir of the Cultural Revolution,Ji-li Jiang,9.0,5.0,16.125835223052494,Red Scarf Girl : A Memoir of the Cultural Revolution Ji-li Jiang
The Kiss,Kathryn Harrison,7.583333333333333,12.0,19.450865960749987,The Kiss Kathryn Harrison
The Kiss,Kathryn Harrison,7.0,10.0,16.785266909588593,The Kiss Kathryn Harrison
"I Want to Grow Hair, I Want to Grow Up, I Want to Go to Boise (Children Surviving Cancer)",Erma Bombeck,8.5,6.0,16.54023626697016,"I Want to Grow Hair, I Want to Grow Up, I Want to Go to Boise (Children Surviving Cancer) Erma Bombeck"
The Gold-Bug and Other Tales (Dover Thrift Editions),Edgar Allan Poe,8.714285714285714,7.0,18.120847720352852,The Gold-Bug and Other Tales (Dover Thrift Editions) Edgar Allan Poe
The Cardinal of the Kremlin,Tom Clancy,7.4,10.0,17.744425018707943,The Cardinal of the Kremlin Tom Clancy
The True Confessions of Charlotte Doyle (rack),Avi,7.923076923076923,26.0,26.11316901526507,The True Confessions of Charlotte Doyle (rack) Avi
Undead and Unwed (Berkley Sensation),Mary Janice Davidson,7.785714285714286,14.0,21.08410513715292,Undead and Unwed (Berkley Sensation) Mary Janice Davidson
Men in Black: A Novel,Steve Perry,6.2,5.0,11.10890870921394,Men in Black: A Novel Steve Perry
"Ruby Slippers, Golden Tears",Ellen Datlow,8.083333333333334,12.0,20.73334063948076,"Ruby Slippers, Golden Tears Ellen Datlow"
Pawing Through the Past (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,7.25,12.0,18.59588284159614,Pawing Through the Past (Mrs. Murphy Mysteries (Paperback)) RITA MAE BROWN
The Fall (Vintage International),ALBERT CAMUS,6.75,8.0,14.831265897019483,The Fall (Vintage International) ALBERT CAMUS
Round Robin: An Elm Creek Quilts Novel (Elm Creek Quilters Novels),Jennifer Chiaverini,8.538461538461538,13.0,22.533489506714897,Round Robin: An Elm Creek Quilts Novel (Elm Creek Quilters Novels) Jennifer Chiaverini
The First Four Years (Little House),Laura Ingalls Wilder,7.777777777777778,9.0,17.90899516773147,The First Four Years (Little House) Laura Ingalls Wilder
Coyote Blue,Christopher Moore,7.888888888888889,18.0,23.228351946757474,Coyote Blue Christopher Moore
Unnatural Selections,Gary Larson,8.277777777777779,18.0,24.373411549766647,Unnatural Selections Gary Larson
Legs Benedict: : A Bed-And-breakfast Mystery (Bed-And-Breakfast Mysteries (Paperback)),Mary Daheim,6.571428571428571,7.0,13.664901559610348,Legs Benedict: : A Bed-And-breakfast Mystery (Bed-And-Breakfast Mysteries (Paperback)) Mary Daheim
The Chocolate War (Laurel Leaf Books),ROBERT CORMIER,6.882352941176471,17.0,19.892558569050074,The Chocolate War (Laurel Leaf Books) ROBERT CORMIER
Murder of a Barbie and Ken (National Bestselling Series),Denise Swanson,8.0,6.0,15.567281192442506,Murder of a Barbie and Ken (National Bestselling Series) Denise Swanson
Catfantastic II (Daw Book Collectors),Andre Norton,8.444444444444445,9.0,19.444051896394164,Catfantastic II (Daw Book Collectors) Andre Norton
Say No to Joe?,Lori Foster,7.818181818181818,11.0,19.42745198925164,Say No to Joe? Lori Foster
Murder at Monticello (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,7.142857142857143,7.0,14.853153869141686,Murder at Monticello (Mrs. Murphy Mysteries (Paperback)) RITA MAE BROWN
The Concubine's Tattoo (A Sano Ichiro Mystery),Laura Joh Rowland,7.555555555555555,9.0,17.39730959151057,The Concubine's Tattoo (A Sano Ichiro Mystery) Laura Joh Rowland
Rough Justice,Lisa Scottoline,7.8,15.0,21.626192033470293,Rough Justice Lisa Scottoline
Kindred (Black Women Writers Series),Octavia Butler,8.52,25.0,27.758982503943027,Kindred (Black Women Writers Series) Octavia Butler
Frugal Gourmet,Jeff Smith,7.4,5.0,13.259020072287607,Frugal Gourmet Jeff Smith
Hope for the Flowers,Trina Paulus,8.333333333333334,12.0,21.37457797884614,Hope for the Flowers Trina Paulus
The Dollmaker,Harriette Arnow,8.666666666666666,9.0,19.955737472615063,The Dollmaker Harriette Arnow
Fall on Your Knees (Oprah's Book Club),Ann-Marie MacDonald,7.125,16.0,20.18664507640054,Fall on Your Knees (Oprah's Book Club) Ann-Marie MacDonald
"Are You There God?  It's Me, Margaret",JUDY BLUME,8.695652173913043,23.0,27.635250698677787,"Are You There God?  It's Me, Margaret JUDY BLUME"
Everlasting Love,Linda Howard,6.833333333333333,6.0,13.297052685211307,Everlasting Love Linda Howard
Cabin,Carla Neggers,6.538461538461538,13.0,17.255374847484383,Cabin Carla Neggers
Gods and Generals,Jeff Shaara,7.3,10.0,17.504635491428104,Gods and Generals Jeff Shaara
Gods and Generals,Jeff Shaara,7.428571428571429,7.0,15.447280023907352,Gods and Generals Jeff Shaara
Redemption Song,Bertice Berry,7.2,5.0,12.900668178441997,Redemption Song Bertice Berry
Mikwright Family Style,Tim Mikkelsen,8.833333333333334,6.0,17.188872983321936,Mikwright Family Style Tim Mikkelsen
Wiener Dog Art,Gary Larson,8.08695652173913,23.0,25.700783149770345,Wiener Dog Art Gary Larson
The Far Side Observer,Gary Larson,8.31578947368421,19.0,24.911878906396346,The Far Side Observer Gary Larson
It Came From The Far Side,Gary Larson,8.6875,16.0,24.613540926488376,It Came From The Far Side Gary Larson
Garfield Rolls on (Garfield (Numbered Paperback)),Jim Davis,6.8,10.0,16.30568785502892,Garfield Rolls on (Garfield (Numbered Paperback)) Jim Davis
Frindle,Andrew Clements,8.764705882352942,17.0,25.333258348619328,Frindle Andrew Clements
Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin & Sabine Continues,Nick Bantock,8.757575757575758,33.0,30.882369442850628,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin & Sabine Continues Nick Bantock
A Cat in the Manger: An Alice Nestleton Mystery (Alice Nestleton Mysteries (Paperback)),Lydia Adamson,5.857142857142857,7.0,12.17958617269618,A Cat in the Manger: An Alice Nestleton Mystery (Alice Nestleton Mysteries (Paperback)) Lydia Adamson
Timepiece,Richard Paul Evans,7.461538461538462,13.0,19.691427767129237,Timepiece Richard Paul Evans
Me: Stories of My Life,Katharine Hepburn,7.111111111111111,9.0,16.37393843906877,Me: Stories of My Life Katharine Hepburn
Me: Stories of My Life,Katharine Hepburn,7.888888888888889,9.0,18.164837955841918,Me: Stories of My Life Katharine Hepburn
Creepy Susie: And 13 Other Tragic Tales for Troubled Children,Angus Oblong,8.142857142857142,7.0,16.93259541082152,Creepy Susie: And 13 Other Tragic Tales for Troubled Children Angus Oblong
The New Joy of Cooking,Marion Rombauer Becker,9.6,5.0,17.200890904589325,The New Joy of Cooking Marion Rombauer Becker
The Five Minute Iliad Other Instant Classics : Great Books For The Short Attention Span,Greg Nagan,8.333333333333334,6.0,16.215917908794278,The Five Minute Iliad Other Instant Classics : Great Books For The Short Attention Span Greg Nagan
Crazy Ladies : A Novel,Michael Lee West,7.473684210526316,19.0,22.389156991824564,Crazy Ladies : A Novel Michael Lee West
The Last Report on the Miracles at Little No Horse: A Novel,Louise Erdrich,7.6,10.0,18.224004073267615,The Last Report on the Miracles at Little No Horse: A Novel Louise Erdrich
Each Peach Pear Plum (Picture Puffins),Janet Ahlberg,9.6,5.0,17.200890904589325,Each Peach Pear Plum (Picture Puffins) Janet Ahlberg
The Glory Field,Walter Dean Myers,6.166666666666667,6.0,11.999779252507766,The Glory Field Walter Dean Myers
"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,7.454545454545454,44.0,28.376938560106016,"All the Pretty Horses (The Border Trilogy, Vol 1) CORMAC MCCARTHY"
"Cleopatra VII: Daughter of the Nile, Egypt, 57 B.C. (The Royal Diaries)",Kristiana Gregory,6.888888888888889,9.0,15.862252862847873,"Cleopatra VII: Daughter of the Nile, Egypt, 57 B.C. (The Royal Diaries) Kristiana Gregory"
Singin' and Swingin' and Gettin' Merry Like Christmas,Maya Angelou,9.0,7.0,18.71497387511852,Singin' and Swingin' and Gettin' Merry Like Christmas Maya Angelou
I Will Fear No Evil,Robert A. Heinlein,5.875,16.0,16.64512839633027,I Will Fear No Evil Robert A. Heinlein
Better Times Than These,Winston Groom,7.0,6.0,13.621371043387192,Better Times Than These Winston Groom
The Book of Ruth (Oprah's Book Club (Hardcover)),Jane Hamilton,7.916666666666667,12.0,20.305849079903833,The Book of Ruth (Oprah's Book Club (Hardcover)) Jane Hamilton
